tweet_id,rating_numerator,rating_denominator,name,dog_stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
782747134529531904,11,10,Deacon,doggo,golden_retriever,0.560699,True,otterhound,0.199482,True,clumber,0.0406818,True,8310,1604
782722598790725632,10,10,Penny,None,irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,19250,6238
782598640137187329,11,10,Timmy,None,malamute,0.8408709999999999,True,tibetan_mastiff,0.140516,True,eskimo_dog,0.0120116,True,8694,2184
782305867769217024,12,10,Sampson,doggo,briard,0.5044270000000001,True,soft-coated_wheaten_terrier,0.390678,True,lhasa,0.0345955,True,18630,6470
781955203444699136,11,10,Chipson,None,pool_table,0.179568,False,dining_table,0.154396,False,microwave,0.0336905,False,12357,3920
781661882474196992,5,10,None,None,pembroke,0.438087,True,golden_retriever,0.226954,True,collie,0.07065160000000001,True,11634,3129
781524693396357120,12,10,None,None,tennis_ball,0.994712,False,chesapeake_bay_retriever,0.0035225,True,labrador_retriever,0.000921439,True,23163,6426
781251288990355457,11,10,Oakley,None,mexican_hairless,0.8877709999999999,True,italian_greyhound,0.0306664,True,seat_belt,0.0267298,False,9428,2458
781163403222056960,10,10,None,None,shetland_sheepdog,0.973841,True,collie,0.0251876,True,border_collie,0.000297311,True,10895,3168
780931614150983680,13,10,None,puppo,padlock,0.731564,False,necklace,0.0654616,False,chain,0.0364691,False,24192,8536
780858289093574656,10,10,Dash,None,chesapeake_bay_retriever,0.488555,True,sussex_spaniel,0.27165500000000004,True,kelpie,0.106913,True,8033,2328
780800785462489090,11,10,Koda,None,siberian_husky,0.951963,True,eskimo_dog,0.0353461,True,pembroke,0.00886194,True,6141,1505
780601303617732608,12,10,Hercules,None,saint_bernard,0.995143,True,cardigan,0.00304359,True,english_springer,0.00104955,True,13525,3839
780543529827336192,12,10,None,None,golden_retriever,0.628312,True,labrador_retriever,0.317365,True,tibetan_mastiff,0.0122601,True,7040,2032
780459368902959104,11,10,Bear,None,great_dane,0.382491,True,german_shepherd,0.312026,True,bull_mastiff,0.0332719,True,5892,1224
780192070812196864,11,10,None,None,vizsla,0.144012,True,mongoose,0.09147360000000003,False,hatchet,0.0735447,False,9712,2589
779834332596887552,11,10,Scout,None,golden_retriever,0.99383,True,cocker_spaniel,0.00314271,True,great_pyrenees,0.000917414,True,21252,8237
779377524342161408,12,10,None,pupper,sundial,0.17092100000000002,False,cash_machine,0.0603586,False,maze,0.0549814,False,9831,3613
779123168116150273,12,10,Reggie,None,toy_poodle,0.43108,True,soft-coated_wheaten_terrier,0.0603649,True,cocker_spaniel,0.059845400000000014,True,13206,4207
779056095788752897,13,10,None,None,chihuahua,0.721188,True,toy_terrier,0.112943,True,kelpie,0.0533645,True,16500,5247
778990705243029504,11,10,Jay,None,cocker_spaniel,0.7153510000000001,True,labrador_retriever,0.207056,True,chihuahua,0.0285194,True,22342,8437
778748913645780993,11,10,Mya,None,staffordshire_bullterrier,0.351434,True,boxer,0.201478,True,american_staffordshire_terrier,0.14283800000000002,True,7717,1562
778650543019483137,10,10,Strider,None,german_shepherd,0.515699,True,malinois,0.300292,True,kelpie,0.08702230000000001,True,6430,1729
778624900596654080,11,10,Penny,None,airedale,0.786089,True,irish_terrier,0.121488,True,lakeland_terrier,0.0146031,True,5177,1176
778408200802557953,14,10,None,None,pembroke,0.8483620000000001,True,cardigan,0.108124,True,beagle,0.0119417,True,15135,5023
778383385161035776,13,10,Nala,None,collie,0.345266,True,borzoi,0.312823,True,border_collie,0.213011,True,6515,1271
778286810187399168,11,10,Stanley,None,boston_bull,0.32207,True,pug,0.229903,True,muzzle,0.10142,False,11576,3836
778039087836069888,12,10,None,pupper,german_shepherd,0.717776,True,malinois,0.111175,True,norwegian_elkhound,0.0588024,True,9417,3065
778027034220126208,27,10,Sophie,pupper,clumber,0.946718,True,cocker_spaniel,0.0159499,True,lhasa,0.00651911,True,7320,1885
777885040357281792,3,10,Wesley,None,afghan_hound,0.123529,True,basset,0.119682,True,siberian_husky,0.108709,True,7078,1893
777684233540206592,12,10,None,None,cocker_spaniel,0.253442,True,golden_retriever,0.16285,True,otterhound,0.110921,True,12518,3403
777621514455814149,12,10,Derek,None,chow,0.999823,True,norwich_terrier,5.6448500000000014e-05,True,pomeranian,2.76806e-05,True,9742,2910
777189768882946048,12,10,Jeffrey,None,chihuahua,0.988412,True,mexican_hairless,0.00417722,True,hog,0.00150658,False,15921,4999
776813020089548800,12,10,Solomon,None,toy_poodle,0.51661,True,miniature_poodle,0.255033,True,standard_poodle,0.168989,True,5444,1405
776477788987613185,11,10,Huck,pupper,labrador_retriever,0.8848389999999999,True,chesapeake_bay_retriever,0.0575651,True,paintbrush,0.00576608,False,9858,3249
776218204058357768,13,10,None,floofer,samoyed,0.940326,True,pomeranian,0.055527199999999985,True,keeshond,0.00222635,True,33345,18497
776201521193218049,10,10,None,None,rottweiler,0.502228,True,black-and-tan_coonhound,0.154594,True,bloodhound,0.135176,True,10681,2919
776113305656188928,11,10,Sampson,pupper,mousetrap,0.777468,False,black_widow,0.0939402,False,paddlewheel,0.0174919,False,13102,5068
776088319444877312,10,10,None,None,web_site,0.999916,False,pug,7.657020000000001e-05,True,menu,2.16468e-06,False,2045,179
775842724423557120,12,10,Blue,None,chow,0.520022,True,bath_towel,0.0287747,False,french_bulldog,0.0259901,True,13022,3116
775733305207554048,11,10,Anakin,doggo,long-horned_beetle,0.6138520000000001,False,ox,0.0294728,False,rhinoceros_beetle,0.0278061,False,15413,4627
775729183532220416,13,10,None,None,web_site,0.989407,False,hand-held_computer,0.00213902,False,menu,0.00211536,False,14361,5302
775364825476165632,11,10,Finley,doggo,beagle,0.571229,True,chihuahua,0.175257,True,pembroke,0.034306300000000005,True,8295,3472
775085132600442880,13,10,Tucker,None,chow,0.316565,True,golden_retriever,0.241929,True,pomeranian,0.157524,True,17281,5488
774757898236878852,12,10,Finley,None,toy_poodle,0.7199409999999999,True,miniature_poodle,0.251546,True,lakeland_terrier,0.00700838,True,9462,2035
774639387460112384,10,10,Sprinkles,None,walker_hound,0.6275930000000001,True,basenji,0.128705,True,ibizan_hound,0.126282,True,7508,2013
774314403806253056,14,10,None,None,eskimo_dog,0.5960449999999999,True,siberian_husky,0.223067,True,saluki,0.0363247,True,24167,6478
773985732834758656,11,10,Winnie,pupper,giant_panda,0.451149,False,fur_coat,0.148001,False,pug,0.10957,True,11925,4492
773922284943896577,12,10,Heinrich,None,pomeranian,0.554331,True,samoyed,0.432158,True,chow,0.00319942,True,7110,1999
773704687002451968,12,10,Loki,None,silky_terrier,0.324251,True,yorkshire_terrier,0.18121,True,airedale,0.133436,True,7317,1891
773670353721753600,10,10,Shakespeare,None,old_english_sheepdog,0.969311,True,maltese_dog,0.013243,True,soft-coated_wheaten_terrier,0.00485731,True,5935,1501
773547596996571136,11,10,Chelsea,pupper,norwegian_elkhound,0.372202,True,chesapeake_bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,24553,7126
773308824254029826,12,10,Bungalo,None,shopping_cart,0.572349,False,labrador_retriever,0.151406,True,shopping_basket,0.107102,False,25846,8640
773247561583001600,10,10,Chip,None,seat_belt,0.713588,False,miniature_pinscher,0.08336879999999999,True,brabancon_griffon,0.0756961,True,10414,3699
773191612633579521,12,10,Grey,None,blenheim_spaniel,0.427766,True,shih-tzu,0.219256,True,welsh_springer_spaniel,0.14461400000000002,True,11117,4736
772877495989305348,11,10,None,None,tabby,0.218303,False,norwegian_elkhound,0.138523,True,wombat,0.0742172,False,9555,4501
772826264096874500,11,10,Roosevelt,None,basset,0.915351,True,walker_hound,0.0724159,True,beagle,0.00822894,True,8842,2669
772581559778025472,10,10,None,None,newfoundland,0.574345,True,border_collie,0.128352,True,saint_bernard,0.0594755,True,7192,1968
772193107915964416,12,10,Willem,pupper,pembroke,0.367945,True,chihuahua,0.223522,True,pekinese,0.164871,True,6665,1612
772152991789019136,10,10,None,None,golden_retriever,0.275318,True,irish_setter,0.100988,True,vizsla,0.07352489999999999,True,4181,1300
772117678702071809,12,10,Jack,None,labrador_retriever,0.217821,True,beagle,0.157677,True,golden_retriever,0.127726,True,4165,848
772114945936949249,10,10,Finn,None,chihuahua,0.803293,True,toy_terrier,0.052979999999999985,True,italian_greyhound,0.0372388,True,3005,546
772102971039580160,11,10,Penny,None,pembroke,0.54178,True,cardigan,0.260504,True,shetland_sheepdog,0.0637031,True,4448,1065
771770456517009408,11,10,Davey,None,papillon,0.53318,True,collie,0.192031,True,border_collie,0.121626,True,13356,3924
771500966810099713,12,10,Dakota,None,labrador_retriever,0.833952,True,golden_retriever,0.103223,True,soccer_ball,0.0120939,False,9167,3018
771380798096281600,11,10,Fizz,None,collie,0.503728,True,border_collie,0.450944,True,english_springer,0.0126928,True,11746,5912
771136648247640064,11,10,Dixie,None,bathtub,0.36866,False,golden_retriever,0.297402,True,tub,0.201711,False,10223,3357
771102124360998913,12,10,Charlie,None,labrador_retriever,0.568789,True,pug,0.179918,True,staffordshire_bullterrier,0.0344374,True,6898,1663
771014301343748096,7,10,None,None,meerkat,0.202335,False,doormat,0.11179,False,macaque,0.0889253,False,7032,1782
770787852854652928,10,10,Winston,None,bernese_mountain_dog,0.787812,True,greater_swiss_mountain_dog,0.163946,True,entlebucher,0.020293400000000003,True,5498,1415
770772759874076672,11,10,Sebastian,None,chow,0.979515,True,golden_retriever,0.0102187,True,pomeranian,0.00460604,True,5749,1626
770655142660169732,11,10,None,None,madagascar_cat,0.494803,False,skunk,0.161184,False,paper_towel,0.0915715,False,8130,2013
770414278348247044,11,10,Al,None,maillot,0.5805279999999999,False,maillot,0.08144889999999999,False,golden_retriever,0.0535696,True,6987,2390
770293558247038976,10,10,Jackson,None,italian_greyhound,0.931668,True,mexican_hairless,0.0388962,True,whippet,0.0131514,True,6923,1718
770069151037685760,10,10,Carbon,None,boston_bull,0.414965,True,american_staffordshire_terrier,0.286985,True,staffordshire_bullterrier,0.11497,True,8385,2651
769940425801170949,12,10,Klein,None,miniature_pinscher,0.796313,True,chihuahua,0.15541300000000002,True,staffordshire_bullterrier,0.0309433,True,34948,11131
769695466921623552,13,10,Titan,None,pug,0.407117,True,muzzle,0.165638,False,kuvasz,0.0458372,True,7101,1926
769212283578875904,12,10,DonDon,None,golden_retriever,0.16653800000000002,True,pekinese,0.148215,True,cocker_spaniel,0.0827351,True,5980,1969
768970937022709760,12,10,Kirby,None,pomeranian,0.182358,True,golden_retriever,0.110658,True,mousetrap,0.08639889999999999,False,16017,7574
768855141948723200,11,10,Jesse,None,chow,0.7202189999999999,True,brabancon_griffon,0.0583653,True,rottweiler,0.0551135,True,4660,1034
768609597686943744,10,10,Lou,None,basenji,0.183283,True,italian_greyhound,0.136012,True,whippet,0.0601299,True,4580,1382
768596291618299904,12,10,Oakley,None,great_pyrenees,0.729745,True,golden_retriever,0.237961,True,labrador_retriever,0.0209033,True,5592,1473
768473857036525572,11,10,Chevy,None,labrador_retriever,0.73917,True,chesapeake_bay_retriever,0.246488,True,kelpie,0.00689234,True,15110,3958
768193404517830656,8,10,Gerald,doggo,lion,0.396984,False,ram,0.30085100000000004,False,cheetah,0.094474,False,12157,4080
767884188863397888,10,10,Tito,None,coral_reef,0.32774000000000003,False,cliff,0.157182,False,lakeside,0.0488096,False,5309,1634
767754930266464257,11,10,Philbert,None,vizsla,0.307794,True,fountain,0.14218499999999998,False,chesapeake_bay_retriever,0.113903,True,17814,6221
767500508068192258,12,10,Louie,None,chow,0.483228,True,golden_retriever,0.16506300000000002,True,norfolk_terrier,0.0601729,True,8295,2688
767191397493538821,13,10,None,doggo,patio,0.708665,False,boathouse,0.110056,False,pier,0.039532300000000006,False,13643,4406
767122157629476866,13,10,Rupert,None,toy_poodle,0.873841,True,miniature_poodle,0.0591918,True,irish_terrier,0.035306,True,11227,3261
766793450729734144,10,10,Rufus,None,beagle,0.451697,True,basset,0.197513,True,bloodhound,0.07269860000000003,True,5650,1565
766693177336135680,11,10,Brudge,None,doberman,0.948355,True,vizsla,0.015031999999999997,True,rhodesian_ridgeback,0.00963084,True,4484,918
766423258543644672,9,10,Shadoe,None,keeshond,0.995823,True,pomeranian,0.00389721,True,norwegian_elkhound,0.000253109,True,6671,1825
766313316352462849,12,10,Oscar,None,toy_poodle,0.966896,True,miniature_poodle,0.0164243,True,cocker_spaniel,0.0102271,True,7493,2166
766069199026450432,12,10,Juno,None,redbone,0.484855,True,beagle,0.4375270000000001,True,basset,0.0105854,True,4765,1003
766008592277377025,11,10,Angel,None,welsh_springer_spaniel,0.7281529999999999,True,basset,0.103842,True,brittany_spaniel,0.06241430000000001,True,4149,571
765719909049503744,12,10,Brat,None,golden_retriever,0.969518,True,labrador_retriever,0.0216961,True,border_terrier,0.00207455,True,8021,2475
765669560888528897,12,10,Tove,None,beagle,0.993333,True,walker_hound,0.00290219,True,basset,0.00241518,True,5760,1407
765395769549590528,13,10,None,None,pembroke,0.509491,True,cardigan,0.330401,True,shetland_sheepdog,0.0388749,True,20539,3127
765371061932261376,11,10,Louie,pupper,golden_retriever,0.829456,True,labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True,7842,2475
765222098633691136,10,10,Gromit,None,dalmatian,0.556595,True,whippet,0.151047,True,american_staffordshire_terrier,0.0964355,True,12902,3914
764857477905154048,12,10,Aubie,None,bernese_mountain_dog,0.7920590000000001,True,appenzeller,0.155034,True,entlebucher,0.038373800000000007,True,7099,2029
764259802650378240,10,10,Kota,None,german_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True,6718,1745
763837565564780549,11,10,Alfie,None,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,14041,4858
763183847194451968,8,10,Clark,None,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,6004,1702
763103485927849985,10,10,Belle,None,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True,8163,2602
762699858130116608,11,10,Leela,None,kelpie,0.519047,True,german_shepherd,0.296069,True,dingo,0.0610053,False,13518,4190
762471784394268675,12,10,Glenn,None,samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True,12571,7612
762464539388485633,12,10,Buddy,None,chow,0.999953,True,tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False,11503,4839
762316489655476224,11,10,Scout,None,african_grey,0.270468,False,madagascar_cat,0.0761865,False,television,0.0333058,False,5350,1298
762035686371364864,14,10,None,None,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,35400,17919
761976711479193600,12,10,Shelby,None,labrador_retriever,0.475552,True,chesapeake_bay_retriever,0.082898,True,staffordshire_bullterrier,0.048464,True,5992,2310
761745352076779520,11,10,None,None,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False,4707,979
761672994376806400,10,10,None,None,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,55016,33421
761599872357261312,11,10,Sephie,None,gordon_setter,0.240427,True,saluki,0.224269,True,doberman,0.12972999999999998,True,4578,1336
761334018830917632,10,10,Bruce,None,norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,german_shepherd,0.06333290000000001,True,5792,1669
761292947749015552,11,10,Bonaparte,None,standard_poodle,0.6608930000000001,True,samoyed,0.314886,True,miniature_poodle,0.00883383,True,4957,1265
761227390836215808,10,10,Albert,None,cougar,0.306512,False,french_bulldog,0.280802,True,boxer,0.054523400000000014,True,5908,1775
761004547850530816,11,10,Bo,None,golden_retriever,0.735163,True,sussex_spaniel,0.064897,True,labrador_retriever,0.0477037,True,12482,3952
760893934457552897,11,10,Wishes,doggo,blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,4228,1104
760656994973933572,11,10,Rose,None,golden_retriever,0.760546,True,labrador_retriever,0.232079,True,redbone,0.00287417,True,7343,2210
760641137271070720,12,10,Theo,None,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False,5485,1481
760539183865880579,12,10,Atlas,None,samoyed,0.988013,True,malamute,0.00451824,True,west_highland_white_terrier,0.00118925,True,8399,4168
760290219849637889,13,10,Rocco,None,old_english_sheepdog,0.3022,True,lhasa,0.258803,True,briard,0.1792,True,29618,13140
760252756032651264,4,10,Fido,None,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,4338,995
760190180481531904,10,10,Sadie,None,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False,6334,2079
759923798737051648,10,10,None,None,labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True,16284,6521
759846353224826880,11,10,Kirby,None,sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True,7433,2265
759793422261743616,12,10,Maggie,"doggo,pupper",golden_retriever,0.985876,True,labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,6620,2173
759557299618865152,10,10,Emma,None,golden_retriever,0.763333,True,chesapeake_bay_retriever,0.194251,True,labrador_retriever,0.0122254,True,5202,1341
759447681597108224,11,10,Oakley,None,kuvasz,0.223148,True,bedlington_terrier,0.220731,True,teddy,0.181303,False,9418,2827
759197388317847553,12,10,Luna,None,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False,6725,2221
759099523532779520,7,10,Toby,None,shetland_sheepdog,0.12903399999999998,True,kelpie,0.117508,True,siberian_husky,0.106708,True,16101,4813
759047813560868866,11,10,Spencer,None,labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249716,True,7227,2302
758854675097526272,11,10,Lilli,None,barrow,0.974047,False,old_english_sheepdog,0.0237914,True,komondor,0.0012463,True,3904,1027
758828659922702336,13,10,None,doggo,chesapeake_bay_retriever,0.480048,True,vizsla,0.264522,True,weimaraner,0.12184,True,12376,4376
758740312047005698,12,10,Boston,None,chesapeake_bay_retriever,0.848514,True,labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True,6339,1824
758474966123810816,11,10,Brandonald,None,pembroke,0.546145,True,cardigan,0.2442,True,german_shepherd,0.100429,True,4227,1132
758467244762497024,165,150,None,None,labrador_retriever,0.4363770000000001,True,chihuahua,0.113956,True,american_staffordshire_terrier,0.0996891,True,5316,2539
758405701903519748,10,10,Odie,None,chesapeake_bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False,5756,2204
758355060040593408,11,10,Corey,None,pembroke,0.987643,True,cardigan,0.0121121,True,siamese_cat,0.000117477,False,3797,1245
758041019896193024,9,10,None,None,bookshop,0.794272,False,cardigan,0.0512653,True,bernese_mountain_dog,0.0265963,True,3001,433
757741869644341248,10,10,Leonard,None,skunk,0.609715,False,old_english_sheepdog,0.128899,True,siberian_husky,0.0190761,True,7613,3710
757725642876129280,11,10,Beckham,None,seat_belt,0.425176,False,labrador_retriever,0.128128,True,siamese_cat,0.0912411,False,5022,1391
757611664640446465,12,10,Cooper,None,bluetick,0.829259,True,beagle,0.145358,True,walker_hound,0.0195953,True,5026,1272
757596066325864448,4,10,None,None,doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False,4808,1219
757400162377592832,13,10,None,None,seat_belt,0.523926,False,golden_retriever,0.0878003,True,tibetan_mastiff,0.07512669999999999,True,16743,7759
757393109802180609,10,10,None,doggo,labrador_retriever,0.787125,True,chesapeake_bay_retriever,0.112676,True,rottweiler,0.0480386,True,6462,2009
757354760399941633,8,10,Devón,None,italian_greyhound,0.914667,True,whippet,0.0477737,True,ice_lolly,0.0154768,False,4995,1637
756998049151549440,11,10,Oliver,None,golden_retriever,0.678555,True,labrador_retriever,0.072632,True,border_terrier,0.049033,True,6923,2271
756939218950160384,12,10,Jax,pupper,golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,labrador_retriever,0.0646287,True,7342,2295
756651752796094464,11,10,Gert,None,pembroke,0.294808,True,kelpie,0.282301,True,cardigan,0.112601,True,5612,1511
756526248105566208,13,10,None,doggo,geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False,11506,4169
756303284449767430,11,10,None,None,golden_retriever,0.981652,True,cocker_spaniel,0.006790300000000001,True,labrador_retriever,0.00432451,True,4359,1231
756288534030475264,12,10,None,None,conch,0.925621,False,french_bulldog,0.032492200000000006,True,tiger_cat,0.00667908,False,28519,15071
756275833623502848,10,10,None,puppo,airedale,0.602957,True,irish_terrier,0.0869808,True,bloodhound,0.08627649999999999,True,7114,1738
755955933503782912,12,10,None,pupper,pekinese,0.596882,True,maltese_dog,0.176478,True,great_pyrenees,0.0267753,True,8092,3285
755206590534418437,14,10,None,doggo,web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False,18212,6148
755110668769038337,13,10,Watson,None,labrador_retriever,0.708974,True,golden_retriever,0.114314,True,great_pyrenees,0.0658134,True,23446,12621
754856583969079297,11,10,Winnie,None,golden_retriever,0.8723850000000001,True,labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True,7616,2870
754747087846248448,12,10,Keith,None,rotisserie,0.4714930000000001,False,cash_machine,0.250837,False,sliding_door,0.117872,False,2854,591
754482103782404096,10,10,Milo,None,tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.017628799999999997,False,5852,2220
754449512966619136,11,10,Dex,None,beagle,0.858513,True,basset,0.0760119,True,english_foxhound,0.016245600000000002,True,4147,846
754120377874386944,10,10,None,None,chow,0.168909,True,norfolk_terrier,0.129114,True,pomeranian,0.120822,True,8655,2670
754011816964026368,12,10,Charlie,None,french_bulldog,0.600985,True,boston_bull,0.27317600000000003,True,boxer,0.0567715,True,9726,4079
753655901052166144,10,10,None,None,miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,italian_greyhound,0.144147,True,6458,2492
753420520834629632,11,10,None,None,balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False,8731,4071
753398408988139520,12,10,Scout,None,whippet,0.163794,True,italian_greyhound,0.157192,True,english_foxhound,0.142995,True,6384,2186
753375668877008896,8,10,Hank,None,bluetick,0.36007100000000003,True,crutch,0.13481600000000002,False,tripod,0.0982066,False,8411,2655
753294487569522689,11,10,Ace,None,chow,0.194773,True,monitor,0.102305,False,siberian_husky,0.0868547,True,3758,1191
753026973505581056,10,10,Tayzie,None,pembroke,0.868511,True,cardigan,0.103708,True,shetland_sheepdog,0.0181416,True,4283,1109
752917284578922496,11,10,Grizzie,None,german_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.016105200000000004,True,7592,1790
752682090207055872,10,10,None,doggo,german_shepherd,0.299966,True,eskimo_dog,0.278355,True,siberian_husky,0.17852,True,6642,1846
752660715232722944,10,10,None,doggo,goose,0.339324,False,english_setter,0.0505118,True,basset,0.049093300000000006,True,4878,1794
752519690950500352,11,10,None,puppo,swing,0.999984,False,labrador_retriever,1.00288e-05,True,eskimo_dog,1.43447e-06,True,8157,3917
752334515931054080,8,10,None,doggo,bedlington_terrier,0.399163,True,standard_poodle,0.08642489999999999,True,wire-haired_fox_terrier,0.07523110000000001,True,4238,1263
752173152931807232,12,10,Brody,None,labrador_retriever,0.527659,True,german_shepherd,0.174765,True,chihuahua,0.0455254,True,6569,2106
751937170840121344,11,10,Ruby,None,lakeland_terrier,0.4241680000000001,True,teddy,0.260562,False,golden_retriever,0.127432,True,5770,1530
751830394383790080,12,10,Tucker,None,chow,0.703569,True,pomeranian,0.0766367,True,siamese_cat,0.0459591,False,6428,2227
751598357617971201,13,10,Toby,None,toy_poodle,0.757756,True,miniature_poodle,0.0351495,True,scottish_deerhound,0.027698200000000003,True,8699,3440
751583847268179968,5,10,None,"doggo,pupper",dalmatian,0.8683040000000001,True,studio_couch,0.059623,False,snow_leopard,0.0138763,False,4849,1265
751538714308972544,10,10,Max,None,labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False,5547,1445
751456908746354688,12,10,None,pupper,golden_retriever,0.714409,True,afghan_hound,0.06616260000000003,True,chow,0.0284126,True,3516,1127
751251247299190784,10,10,Gilbert,None,walker_hound,0.178852,True,german_short-haired_pointer,0.115752,True,english_foxhound,0.113796,True,13791,6695
751205363882532864,12,10,None,None,labrador_retriever,0.947164,True,chesapeake_bay_retriever,0.020596700000000003,True,golden_retriever,0.0165792,True,6948,2086
751132876104687617,10,10,Cooper,puppo,labrador_retriever,0.92939,True,chesapeake_bay_retriever,0.0382535,True,golden_retriever,0.0076102,True,5610,1480
750868782890057730,11,10,Milo,pupper,toy_poodle,0.912648,True,miniature_poodle,0.0350592,True,seat_belt,0.0263756,False,5306,1595
750719632563142656,12,10,Meyer,None,pembroke,0.972587,True,cardigan,0.0147717,True,basenji,0.00579803,True,14621,5747
750506206503038976,8,10,Malcolm,pupper,american_black_bear,0.219166,False,lesser_panda,0.214715,False,titi,0.0916851,False,4934,1316
750429297815552001,12,10,Arnie,None,golden_retriever,0.964929,True,labrador_retriever,0.0115837,True,refrigerator,0.00749862,False,14569,4947
750383411068534784,9,10,Zoe,pupper,border_collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True,5005,1309
750147208377409536,13,10,None,None,pug,0.977765,True,boston_bull,0.00479425,True,french_bulldog,0.00457284,True,3409,1095
750132105863102464,11,10,Stewie,None,toy_poodle,0.4780180000000001,True,miniature_poodle,0.207458,True,croquet_ball,0.0858789,False,3990,1440
750117059602808832,10,10,Calvin,None,shih-tzu,0.814405,True,lhasa,0.17522,True,pekinese,0.0080723,True,4740,1466
750101899009982464,11,10,Lilah,None,golden_retriever,0.316704,True,llama,0.174269,False,labrador_retriever,0.14736400000000002,True,3344,959
750086836815486976,12,10,Spanky,None,pug,0.978277,True,teddy,0.00313446,False,brabancon_griffon,0.00306149,True,2383,613
750071704093859840,10,10,None,pupper,redbone,0.382113,True,malinois,0.249943,True,miniature_pinscher,0.0709262,True,8653,3802
750056684286914561,11,10,Jameson,None,saluki,0.484428,True,borzoi,0.26355,True,labrador_retriever,0.0770038,True,3444,1011
750041628174217216,13,10,Beau,None,labrador_retriever,0.252031,True,maltese_dog,0.18809,True,golden_retriever,0.133017,True,3502,703
750026558547456000,10,10,Jax,None,standard_poodle,0.258732,True,teddy,0.13076,False,toy_poodle,0.0717263,True,2986,888
750011400160841729,11,10,Piper,doggo,muzzle,0.23762,False,boston_bull,0.0871498,True,sombrero,0.0685099,False,3568,1035
749996283729883136,12,10,Bo,None,old_english_sheepdog,0.515319,True,west_highland_white_terrier,0.15104,True,soft-coated_wheaten_terrier,0.05642000000000001,True,3331,919
749981277374128128,1776,10,Atticus,None,bow_tie,0.533941,False,sunglasses,0.0808222,False,sunglass,0.0507762,False,5569,2772
749774190421639168,12,10,Lucy,None,pekinese,0.8790120000000001,True,chihuahua,0.054855,True,blenheim_spaniel,0.021041,True,5114,1493
749417653287129088,11,10,Finn,pupper,papillon,0.772894,True,shetland_sheepdog,0.0424076,True,collie,0.0423131,True,6721,1904
749403093750648834,10,10,None,None,chesapeake_bay_retriever,0.694541,True,curly-coated_retriever,0.07633530000000001,True,irish_water_spaniel,0.0485495,True,2892,622
749395845976588288,10,10,George,None,pomeranian,0.973715,True,chow,0.0207581,True,keeshond,0.00378436,True,9488,3951
749317047558017024,12,10,Blu,floofer,wire-haired_fox_terrier,0.155144,True,lakeland_terrier,0.108382,True,buckeye,0.0746167,False,6076,2509
749064354620928000,11,10,Winston,None,pug,0.985222,True,brabancon_griffon,0.00331366,True,pekinese,0.00298888,True,5277,1714
749036806121881602,8,10,Dietrich,None,sulphur-crested_cockatoo,0.960276,False,west_highland_white_terrier,0.0195223,True,samoyed,0.00639562,True,3425,896
